Entity,Code,Year,Coal Consumption - TWh,Oil Consumption - TWh,Gas Consumption - TWh,Nuclear Consumption - TWh,Hydro Consumption - TWh,Wind Consumption - TWh,Solar Consumption - TWh,Geo Biomass Other - TWh
Chile,CHL,2012,78.09893888888888,210.6272805555556,53.00837694444444,0,51.93248583333334,1.0519069444444444,0.0008777777777777,5.983173515
Chile,CHL,2013,87.78789194444445,203.2488894444444,53.12584,0,50.96725583333333,1.3955247222222222,0.0173055555555555,6.896006202
Chile,CHL,2014,88.55779805555557,197.50784888888887,43.989311944444445,0,58.6476525,3.672611111111111,1.1673833333333332,4.989873005
Chile,CHL,2015,85.05484194444445,199.42492888888887,48.24285666666667,0,59.75678833333333,5.349556111111111,3.44073,5.566129616
Chile,CHL,2016,86.26053027777778,211.3500033333333,59.16300777777777,0,49.518100277777776,6.165868333333333,6.413385,6.722216022
Chile,CHL,2017,89.68966333333333,202.25851694444444,56.14596944444444,0,53.31432722222222,9.063898333333334,9.739870833333333,7.449310113
Chile,CHL,2018,86.56167833333333,211.21641361111108,56.36669055555556,0,58.07530361111111,8.917282222222223,12.721966944444445,9.157251969
Chile,CHL,2019,87.08457944444444,211.2544947222222,65.13059361111111,0,53.09089166666666,12.121627777777778,15.600724444444444,9.546549543
Chile,CHL,2020,83.4698361111111,192.5072783333333,61.220039444444446,0,50.96411194444444,13.878885,18.786734166666665,10.33838395
China,CHN,1965,1330.7045999999998,129.0625363888889,11.086528888888887,0,61.38055555555555,0,0,0
China,CHN,1966,1423.5120000000002,165.79991083333334,13.505408055555554,0,62.46085333333333,0,0,0
China,CHN,1967,1265.344,163.69284527777776,14.7148475,0,53.843023333333335,0,0,0
China,CHN,1968,1255.9236999999998,179.0345755555555,14.110127777777778,0,63.52887499999999,0,0,0
China,CHN,1969,1516.61015,240.04433027777776,19.754178888888887,0,64.60917277777779,0,0,0
China,CHN,1970,1929.6496,332.04554833333333,28.92576194444444,0,66.76976833333333,0,0,0
China,CHN,1971,2224.87715,451.5776813888889,37.69419861111111,0,80.764535,0,0,0
China,CHN,1972,2352.92345,519.6964991666666,48.7807275,0,91.53068444444445,0,0,0
China,CHN,1973,2383.74295,633.9830905555556,60.27040305555556,0,102.29683388888888,0,0,0
China,CHN,1974,2358.564,729.0730180555555,75.89233027777777,0,115.76372777777776,0,0,0
China,CHN,1975,2658.21095,804.0782297222222,89.19616527777777,0,121.14066444444444,0,0,0
China,CHN,1976,2723.1645,919.1863952777776,101.79449361111112,0,122.7611111111111,0,0,0
China,CHN,1977,2995.5391,971.0417141666668,122.1533922222222,0,128.1503238888889,0,0,0
China,CHN,1978,3289.1966,1076.6368777777775,138.38003944444444,0,120.07264277777776,0,0,0
China,CHN,1979,3402.7054000000003,1079.2995222222223,146.2413963888889,0,134.87763277777776,0,0,0
China,CHN,1980,3539.019211111111,1011.721054722222,143.82251722222225,0,161.72548777777777,0,0,0
China,CHN,1981,3520.195022222222,960.4063822222222,128.40216333333333,0,181.9810711111111,0,0,0
China,CHN,1982,3724.837861111111,950.9188161111113,120.23844638888887,0,206.7051588888889,0,0,0
China,CHN,1983,3989.004519444444,971.9111505555557,123.06047194444444,0,240.04707666666667,0,0,0
China,CHN,1984,4338.2664444444445,1007.7962963888888,125.27777777777776,0,241.15192666666667,0,0,0
China,CHN,1985,4736.2644666666665,1055.259253888889,130.31710916666668,0,256.6321027777778,0,0,0
China,CHN,1986,4951.4239333333335,1122.5739988888888,138.68239916666667,0,262.6351211111111,0,0,0
China,CHN,1987,5372.241830555556,1193.055565,139.9926252777778,0,277.8452227777778,0,0,0
China,CHN,1988,5771.223611111112,1282.6026997222225,143.72173055555555,0,303.24449666666663,0,0,0
China,CHN,1989,6046.901805555555,1343.1707955555555,151.67379555555553,0,328.913845,0,0,0
China,CHN,1990,6134.517038888889,1331.5683305555556,154.1833825,0,352.0665905555556,0.0056111111111111,0.0055555555555555,0.064
China,CHN,1991,6433.427775,1439.6677675,156.11848583333335,0,346.35819888888886,0.0252499999999999,0.0055555555555555,0.064
China,CHN,1992,6731.497055555556,1565.881279166667,159.14208444444444,0,363.0168816666667,0.3647586111111111,0.0083333333333333,0.113
China,CHN,1993,7170.356711111111,1730.6695080555555,168.9687808333333,4.455555555555555,421.79490166666665,0.5892255555555556,0.0111111111111111,0.117
China,CHN,1994,7641.667286111111,1754.1200030555556,176.97123888888888,40.98888888888889,465.0804694444444,1.0662177777777777,0.0138888888888888,0.46
China,CHN,1995,7736.850533333333,1900.1698066666668,178.79547694444446,35.64722222222222,529.3888888888889,1.71156,0.0194444444444444,3.014
China,CHN,1996,8095.389511111111,2082.869347777778,187.36234027777775,39.827777777777776,522.1388888888888,0.2609427777777777,0.025,1.533
China,CHN,1997,7931.912472222222,2273.275080833333,197.9852508333333,40.05,544.3888888888889,0.5499438888888889,0.0305555555555555,2.722
China,CHN,1998,7871.716708333333,2335.3745377777777,204.1634711111111,39.16666666666666,552.4722222222222,0.9876544444444444,0.0388888888888888,2.48
China,CHN,1999,8099.032736111111,2485.169459166667,216.63077666666663,41.525000000000006,546.0555555555555,1.315937222222222,0.0472222222222222,2.52
China,CHN,2000,8211.406205555555,2661.136997222222,246.95747305555557,46.49166666666666,617.8055555555555,1.6386083333333332,0.0611111111111111,2.537
China,CHN,2001,8635.75475,2720.8675927777776,276.4577188888889,48.218181944444446,765.6347402777778,1.9847827777777776,0.0855519444444444,2.554
China,CHN,2002,9467.457536111113,2938.008313888889,294.13569333333334,68.89661277777778,789.5951613888889,2.296024722222222,0.1316127777777777,2.546
China,CHN,2003,11283.058577777776,3271.5244583333333,341.74729583333334,118.07916666666668,772.8461538888889,2.7161033333333333,0.1743588888888889,2.536
China,CHN,2004,13155.279702777778,3820.0719694444447,399.8397,136.61990444444444,957.04586,3.4589525,0.2057325,2.528
China,CHN,2005,15405.10573888889,3886.774544444445,469.7510819444444,142.79999999999998,1067.925474722222,5.234656666666667,0.2259494444444444,5.322
China,CHN,2006,16918.38173888889,4174.974463888889,577.8375708333334,146.59292444444444,1164.8367924999998,9.921526666666669,0.2539308333333333,7.133
China,CHN,2007,18423.91293611111,4381.042547222222,710.7789880555556,165.0328125,1288.9824999999998,14.554371944444442,0.3028125,9.863
China,CHN,2008,18715.920622222224,4469.1302444444445,819.3290588888889,180.54316777777777,1681.4161491666666,34.58074527777778,0.4012422222222222,14.866
China,CHN,2009,19605.601269444443,4637.320094444444,902.2402997222222,183.774145,1615.115432222222,72.44675361111112,0.7319444444444445,20.85932
China,CHN,2010,20340.27588888889,5275.544380555556,1088.740548888889,194.8796563888889,1854.8333405555557,128.80269027777777,1.8277608333333333,24.90023
China,CHN,2011,22141.80533055555,5467.327188888889,1351.6287213888888,225.97560972222223,1783.043445,192.0274388888889,6.763719444444444,27.632
China,CHN,2012,22420.23367222222,5731.219008333333,1508.7758216666668,253.2443377777778,2222.348465277777,265.43157722222224,9.25858611111111,30.133
China,CHN,2013,22900.31911388889,5982.918830555555,1718.78542,285.4688644444444,2328.826603611111,353.98949777777773,21.43916722222222,37.133
China,CHN,2014,22914.659941666665,6218.294911111111,1883.6313558333331,339.0267244444444,2696.820118333333,406.5817216666667,59.83633527777778,46.26822
China,CHN,2015,22482.439180555557,6732.650186111111,1946.8952802777776,433.5459911111111,2819.4586277777776,469.5021547222222,99.87644194444444,54.07029
China,CHN,2016,22281.407419444447,6961.925880555556,2094.4108883333333,536.0996775,2900.2289194444443,605.7142752777778,167.3040163888889,62.134767
China,CHN,2017,22385.4434,7278.487461111111,2412.51942,620.25,2912.6625,761.5,294.5,79.59748421
China,CHN,2018,22530.484722222223,7517.874591666667,2839.2499999999995,733.1871344444444,2979.689911111111,909.1520466666668,439.66374277777777,93.7238
China,CHN,2019,22719.16327222222,7759.732538888888,3083.768436111111,863.4566888888888,3151.079575,1003.6105422222222,554.6724930555556,112.7238
China,CHN,2020,22852.90616111111,7916.455444444444,3305.7997638888887,903.4594105555556,3261.555352777778,1150.9115647222222,644.1650794444445,135.5242
Colombia,COL,1965,23.42282,46.043992222222215,8.95125,0,9.844304166666667,0,0,0
Colombia,COL,1966,23.42282,52.477487777777775,9.33625,0,10.936720555555556,0,0,0
Colombia,COL,1967,25.7023,52.939367777777775,11.55,0,12.192371388888889,0,0,0
Colombia,COL,1968,23.41119,59.09285944444444,11.771375,0,13.586144166666667,0,0,0
Colombia,COL,1969,24.99287,56.770116944444446,12.8541875,0,15.105481944444444,0,0,0
Colombia,COL,1970,26.08609,64.31149277777777,12.49325,0,16.813167222222223,0,0,0
Colombia,COL,1971,20.28629027777778,66.51804944444444,13.0045,0,17.84280111111111,0,0,0
Colombia,COL,1972,21.07747944444444,75.4273411111111,15.88525,0,19.763947222222225,0,0,0
Colombia,COL,1973,21.46532805555556,72.52904027777778,16.46,0,21.50930222222222,0,0,0
Colombia,COL,1974,25.957380833333332,80.37146222222222,17.12575,0,24.4224125,0,0,0
Colombia,COL,1975,26.38457277777778,80.83759555555555,16.14225,0,27.034166666666668,0,0,0.189
Colombia,COL,1976,25.805707777777776,85.24423222222222,17.2045,0,28.40672222222222,0,0,0.202
Colombia,COL,1977,26.45463277777778,85.51660916666667,19.25475,0,29.032811111111112,0,0,0.192
Colombia,COL,1978,26.738810277777777,87.30357444444445,23.85075,0,33.531777777777776,0,0,0.206
Colombia,COL,1979,26.97199361111111,92.58892333333333,25.7215,0,36.83138888888889,0,0,0.216
Colombia,COL,1980,28.28711222222222,88.41678805555556,28.3715,0,40.13061111111111,0,0,0.227
Colombia,COL,1981,28.820011666666662,90.58166111111112,30.6345,0,39.62594444444445,0,0,0.212
Colombia,COL,1982,30.008259166666665,92.93463944444444,33.03125,0,42.32926666666666,0,0,0.231
Colombia,COL,1983,33.07452861111111,96.12820555555555,36.55975,0,42.68271111111111,0,0,0.234
Colombia,COL,1984,34.43384,95.60485638888888,36.30575,0,47.61172222222222,0,0,0.255
Colombia,COL,1985,35.5147275,99.25514472222224,36.43225,0,51.22436666666666,0,0,0.267
Colombia,COL,1986,35.06842972222223,98.31106833333332,37.07075,0,59.2582,0,0,0.266
Colombia,COL,1987,44.09428388888889,103.5086775,37.63625,0,64.57655555555556,0,0,0.268
Colombia,COL,1988,35.174640833333335,108.9146813888889,37.77825,0,68.10944444444443,0,0,0.274
Colombia,COL,1989,40.75338555555555,111.86090111111112,36.059,0,74.39477777777778,0,0,0.274
Colombia,COL,1990,18.581999444444445,113.58744833333334,37.4195,0,76.37736666666666,0,0,0.274
Colombia,COL,1991,23.36885611111111,116.54474166666664,38.5825,0,77.01688888888889,0,0,0.269
Colombia,COL,1992,39.08699194444444,128.14900416666666,37.96575,0,61.89051111111111,0,0,0.34
Colombia,COL,1993,40.982128333333335,136.2419136111111,39.41675,0,77.37886666666667,0,0,0.389
Colombia,COL,1994,46.90854194444445,140.64757666666668,38.9965,0,89.0510888888889,0,0,0.444
Colombia,COL,1995,41.97690861111112,148.11997916666667,41.4725,0,88.85944444444445,0,0,0.477
Colombia,COL,1996,32.54101305555555,152.96592972222223,45.10275,0,98.02117833333334,0,0,0.496
Colombia,COL,1997,38.54059888888889,156.24843249999998,56.74,0,87.43266666666668,0,0,0.483
Colombia,COL,1998,36.652991666666665,152.11596111111112,65.88625,0,85.50467777777777,0,0,0.532
Colombia,COL,1999,29.27204944444444,134.94142138888887,56.909,0,93.61293888888888,0,0,0.457
Colombia,COL,2000,31.437815277777776,132.1702872222222,57.35807361111111,0,85.59921666666666,0,0.0051111111111111,0.496
Colombia,COL,2001,30.958420277777776,123.97800444444444,59.38993111111111,0,87.29791972222222,0,0.0073611111111111,0.496
Colombia,COL,2002,25.461408888888887,121.93071666666664,59.986815,0,93.13816861111113,0,0.01275,0.491
Colombia,COL,2003,28.224831666666667,126.7706675,57.49979944444445,0,98.55739111111112,0,0.0174444444444444,0.495
Colombia,COL,2004,24.69871583333333,126.76224055555556,61.34820027777778,0,103.75971111111112,0.1407372222222222,0.0215277777777777,0.467
Colombia,COL,2005,15.562341944444444,131.6564375,64.46344277777779,0,105.49922416666666,0.133095,0.0256388888888888,0.503
Colombia,COL,2006,44.33004361111112,127.92161694444444,67.64682277777777,0,113.75537111111112,0.1683463888888888,0,0.519726086
Colombia,COL,2007,39.03193888888889,126.2236075,71.61634222222222,0,117.5177636111111,0.1325227777777777,0,0.507136401
Colombia,COL,2008,51.64210027777778,136.54628472222225,72.75114444444445,0,121.85326194444444,0.1423305555555555,0,0.509349325
Colombia,COL,2009,47.50083416666666,134.3880525,83.79319694444445,0,107.13506527777776,0.1513938888888888,0,1.003287304
Colombia,COL,2010,55.90734055555556,141.13202027777777,87.45137777777778,0,105.74798527777776,0.1005658333333333,0,1.109982319
Colombia,COL,2011,45.26642777777778,145.16020138888888,85.14971444444444,0,125.49803777777775,0.1069547222222222,0,1.378387732
Colombia,COL,2012,54.56033833333333,157.80189055555556,94.65897666666667,0,122.55894944444444,0.1412925,0,1.476058577
Colombia,COL,2013,58.6899975,155.97566833333332,104.77255472222222,0,113.5794325,0.1475333333333333,0,1.346433721
Colombia,COL,2014,62.16691583333333,164.31091666666666,113.84061861111113,0,113.86427805555556,0.1787297222222222,0,1.728923016
Colombia,COL,2015,57.77997388888888,175.89514138888887,112.1172938888889,0,113.03457444444444,0.1729786111111111,0,1.82290013
Colombia,COL,2016,63.54703333333333,180.46985138888888,120.96562194444444,0,117.66194527777778,0.1279711111111111,0,1.993804335
Colombia,COL,2017,48.42813777777778,175.7674252777778,123.66002944444443,0,143.35475,0.0076666666666666,0,1.991259284
Colombia,COL,2018,45.46259416666666,180.77997694444443,132.10117583333334,0,140.7893625,0.1377824999999999,0.0298241666666666,2.119029289
Colombia,COL,2019,56.53692944444444,188.96734444444445,134.46443666666667,0,134.07364027777777,0.1568041666666666,0.3249441666666666,2.439808308
Colombia,COL,2020,74.48115416666666,153.50341916666667,139.2593938888889,0,108.53697305555556,0.0716044444444444,0.4426077777777777,2.434662091
Croatia,HRV,1990,9.403425,54.27561611111111,25.52275,0,10.569444444444445,0,0,0
Croatia,HRV,1991,5.287114166666666,38.49625388888889,23.636,0,16.336111111111112,0,0,0
Croatia,HRV,1992,4.647324722222222,38.49625388888889,24.5005,0,12.080555555555556,0,0,0.006
Croatia,HRV,1993,3.9496527777777777,40.67350055555555,25.8685,0,12.638888888888888,0,0,0.019
Croatia,HRV,1994,2.4721891666666664,41.96200888888889,24.339,0,15.097222222222223,0,0,0.006
Croatia,HRV,1995,2.032470555555556,46.48946888888889,22.495,0,15.78611111111111,0,0,0.005
Croatia,HRV,1996,1.6641833333333331,44.09094944444445,25.20725,0,21.84166666666667,0,0,0.01
Croatia,HRV,1997,2.829113888888889,47.088189166666666,26.12975,0,16.258333333333333,0,0,0.002
Croatia,HRV,1998,2.704858888888889,53.074534444444446,25.118,0,16.727777777777778,0,0,0.005
Croatia,HRV,1999,2.39899,52.552790277777774,25.4675,0,20.352777777777774,0,0,0.002
Croatia,HRV,2000,5.020659444444444,46.74931138888889,25.6955,0,17.925,0,0,0.001
Croatia,HRV,2001,5.588970833333333,47.9074875,26.925,0,19.81769472222222,0,0,0
Croatia,HRV,2002,6.793734166666666,50.18211055555555,27.567,0,16.043064444444443,0,0,0
Croatia,HRV,2003,7.555883055555555,55.53367416666666,27.40175,0,14.869551388888889,0,0,0
Croatia,HRV,2004,8.023571944444443,52.10342472222222,28.41833333333333,0,20.6463375,0.0054166666666666,0,0.004
Croatia,HRV,2005,7.951140277777777,53.632508055555554,27.482388888888888,0,18.925949444444445,0.0268888888888888,0,0.014
Croatia,HRV,2006,7.381305277777778,54.47205666666667,27.17922222222222,0,17.68694972222222,0.0507861111111111,0,0.011
Croatia,HRV,2007,8.01364,55.77020388888889,31.22994444444444,0,12.484374999999998,0.0929688888888888,0,0.007
Croatia,HRV,2008,8.246867777777778,52.88455111111111,30.27038888888889,0,15.26040361111111,0.10559,0,0.021
Croatia,HRV,2009,5.893176944444444,51.64973749999999,27.94988888888889,0,19.437191388888888,0.1416666666666666,0.00004305555555555555,0.025
Croatia,HRV,2010,7.939812499999999,43.887877777777774,30.614166666666662,0,23.79478527777778,0.3624233333333333,0.00004305555555555555,0.033
Croatia,HRV,2011,8.172656944444444,41.73456527777778,29.891666666666666,0,13.042835277777776,0.5208841666666667,0.00004277777777777778,0.055
Croatia,HRV,2012,7.329214444444444,37.400105277777776,28.066055555555558,0,12.458939444444445,0.8474241666666666,0.0051388888888888,0.094
Croatia,HRV,2013,7.852052777777778,35.97752222222223,26.537944444444445,0,22.0743975,1.3236444444444444,0.0289152777777777,0.125
Croatia,HRV,2014,7.521074444444444,37.66257111111111,23.485711111111108,0,22.922006111111116,1.8577844444444445,0.0890719444444444,0.165
Croatia,HRV,2015,7.044465555555555,39.12713305555556,24.212311111111116,0,16.167708333333334,2.0136905555555558,0.1441963888888889,0.266
Croatia,HRV,2016,7.570932222222223,39.293175,25.24353333333333,0,17.233875833333332,2.5500000000000003,0.1659763888888888,0.431
Croatia,HRV,2017,4.562844444444445,42.00155166666666,28.996669444444446,0,13.2685,3.01,0.19675,0.5256
Croatia,HRV,2018,4.248253055555556,40.69542333333333,26.65836666666667,0,19.13966361111111,3.318976666666667,0.186155,0.6701
Croatia,HRV,2019,4.899963333333333,39.72351583333334,27.98142222222222,0,14.426685,3.6333525,0.2057736111111111,0.9703
Croatia,HRV,2020,4.060414722222222,35.89583888888889,29.0011375,0,13.981525833333333,4.273771388888888,0.2073838888888888,1.068581799
Cyprus,CYP,1965,0,4.680250555555555,0,0,0,0,0,0
Cyprus,CYP,1966,0,5.3386325,0,0,0,0,0,0
Cyprus,CYP,1967,0,5.7872547222222215,0,0,0,0,0,0
Cyprus,CYP,1968,0,6.427251666666666,0,0,0,0,0,0
Cyprus,CYP,1969,0,7.589793611111111,0,0,0,0,0,0
Cyprus,CYP,1970,0,8.004829166666667,0,0,0,0,0,0
Cyprus,CYP,1971,0,9.548514444444445,0,0,0,0,0,0
Cyprus,CYP,1972,0,10.737023888888888,0,0,0,0,0,0
Cyprus,CYP,1973,0,11.519170277777777,0,0,0,0,0,0
Cyprus,CYP,1974,0,10.213084166666668,0,0,0,0,0,0
Cyprus,CYP,1975,0,8.53023,0,0,0,0,0,0
Cyprus,CYP,1976,0,8.673059444444444,0,0,0,0,0,0
Cyprus,CYP,1977,0,9.79698361111111,0,0,0,0,0,0
Cyprus,CYP,1978,0,10.044485277777776,0,0,0,0,0,0
Cyprus,CYP,1979,0,10.192833333333336,0,0,0,0,0,0
Cyprus,CYP,1980,0,10.278665,0,0,0,0,0,0
Cyprus,CYP,1981,0,9.856193611111111,0,0,0,0,0,0
Cyprus,CYP,1982,0,11.813791944444445,0,0,0,0,0,0
Cyprus,CYP,1983,0,12.43067972222222,0,0,0,0,0,0
Cyprus,CYP,1984,0,12.612488888888889,0,0,0,0,0,0
Cyprus,CYP,1985,1.08159,12.483789722222223,0,0,0,0,0,0
Cyprus,CYP,1986,0.6629099999999999,13.480528333333332,0,0,0,0,0,0
Cyprus,CYP,1987,1.40723,15.873595277777776,0,0,0,0,0,0
Cyprus,CYP,1988,0.84899,16.99601583333333,0,0,0,0,0,0
Cyprus,CYP,1989,0.75595,17.556082500000002,0,0,0,0,0,0
Cyprus,CYP,1990,0.70943,18.56510583333333,0,0,0,0,0,0
Cyprus,CYP,1991,0.52335,18.988806666666665,0,0,0,0,0,0
Cyprus,CYP,1992,0.96529,21.83139,0,0,0,0,0,0
Cyprus,CYP,1993,0.8141,22.876077777777777,0,0,0,0,0,0
Cyprus,CYP,1994,1.11648,22.615880277777777,0,0,0,0,0,0
Cyprus,CYP,1995,1.24441,23.986263055555558,0,0,0,0,0,0
Cyprus,CYP,1996,1.163,24.44181777777778,0,0,0,0,0,0
Cyprus,CYP,1997,0.8838799999999999,24.96774277777778,0,0,0,0,0,0
Cyprus,CYP,1998,0.16282,27.28378555555556,0,0,0,0,0,0
Cyprus,CYP,1999,0.27912,28.60155888888889,0,0,0,0,0,0
Cyprus,CYP,2000,0.41868,29.842425277777775,0,0,0,0,0,0
Cyprus,CYP,2001,0.61639,29.993262777777776,0,0,0,0,0,0
Cyprus,CYP,2002,0.5117200000000001,29.674216388888887,0,0,0,0,0,0
Cyprus,CYP,2003,0.5117200000000001,31.576580555555555,0,0,0,0,0,0
Cyprus,CYP,2004,0.5117200000000001,30.71446805555556,0,0,0,0.0009611111111111,0.0010833333333333,0
Cyprus,CYP,2005,0.5117200000000001,34.478428888888885,0,0,0,0.0009555555555555,0.0015222222222222,0
Cyprus,CYP,2006,0.3509561111111111,34.05661944444444,0,0,0,0.0009499999999999,0.0026777777777777,0.000155
Cyprus,CYP,2007,0.3187186111111111,34.64724694444445,0,0,0,0.0009444444444444,0.0046111111111111,0.0014
Cyprus,CYP,2008,0.2606911111111111,35.38241333333333,0,0,0,0.0009388888888888,0.0079166666666666,0.012
Cyprus,CYP,2009,0.1381886111111111,34.59230361111111,0,0,0,0.0009333333333333,0.0104999999999999,0.027
Cyprus,CYP,2010,0.1704261111111111,33.50396444444444,0,0,0,0.0808283333333333,0.01825,0.035
Cyprus,CYP,2011,0.0801611111111111,32.946394444444444,0,0,0,0.2954269444444444,0.0310975,0.052
Cyprus,CYP,2012,0.0027777777777777,30.689984444444445,0,0,0,0.4765152777777778,0.0566666666666666,0.05
Cyprus,CYP,2013,0.0027777777777777,27.186856666666667,0,0,0,0.5914155555555556,0.1203313888888888,0.049
Cyprus,CYP,2014,0.0257777777777777,27.269660555555557,0,0,0,0.4680088888888888,0.2127544444444444,0.0505
Cyprus,CYP,2015,0.038685,27.930635277777775,0,0,0,0.5612452777777778,0.3204172222222222,0.051236
Cyprus,CYP,2016,0.0051666666666666,30.465368055555555,0,0,0,0.5701061111111111,0.3670013888888889,0.052021
Cyprus,CYP,2017,0.0346891666666666,31.275581666666668,0,0,0,0.528625,0.43005,0.05175
Cyprus,CYP,2018,0.1583011111111111,30.94467527777778,0,0,0,0.5482997222222222,0.4767705555555555,0.05136
Cyprus,CYP,2019,0.1943486111111111,30.785167777777776,0,0,0,0.590738611111111,0.5404763888888888,0.05792
Cyprus,CYP,2020,0.1620927777777777,26.200880555555557,0,0,0,0.5920669444444444,0.8015055555555556,0.05981
Czechia,CZE,1965,410.84138,47.04688722222222,4.2905,0,6.199436111111111,0,0,0
Czechia,CZE,1966,409.63186,51.94197833333333,4.49025,0,5.843428888888888,0,0,0
Czechia,CZE,1967,396.14106,57.79913083333333,5.39375,0,5.266451666666667,0,0,0
Czechia,CZE,1968,410.06217,63.84014916666666,6.65125,0,4.075668888888889,0,0,0
Czechia,CZE,1969,426.20461,68.49293305555555,7.294,0,3.326826111111111,0,0,0
Czechia,CZE,1970,431.473,82.32865388888888,8.0125,0,4.7508550000000005,0,0,0
Czechia,CZE,1971,449.53439,90.63970944444443,9.955,0,3.355555555555556,0,0,0
Czechia,CZE,1972,443.12626,99.17102166666666,10.8105,0,3.511111111111111,0,0,0
Czechia,CZE,1973,433.60129,111.49430694444445,11.8725,0,3.0027777777777778,0,0,0
Czechia,CZE,1974,431.99635,114.32110666666668,14.47525,0,5.052777777777778,0,0,0
Czechia,CZE,1975,441.21894,126.144665,16.572,0,5.038888888888889,0,0,0
Czechia,CZE,1976,449.82514,133.33147194444444,18.29625,0,4.016666666666667,0,0,0
Czechia,CZE,1977,459.54782,139.4912938888889,20.793,0,5.463888888888889,0,0,0
Czechia,CZE,1978,461.33884,144.35347055555556,23.299,0,5.083333333333333,0,0,0
Czechia,CZE,1979,461.4784,146.7098447222222,26.14075,0,6.3694444444444445,0,0,0
Czechia,CZE,1980,447.18513,136.44553249999998,30.11125,0,6.663888888888889,0,0,0
Czechia,CZE,1981,445.37085,134.55256,30.2075,0,5.725,0,0,0
Czechia,CZE,1982,448.82496,123.24367388888888,31.99775,0,4.638888888888888,0,0,0
Czechia,CZE,1983,446.30125,120.67317,37.54175,0.5555555555555556,4.597222222222221,0,0,0
Czechia,CZE,1984,454.70974,128.2782822222222,39.96025,3.4416666666666664,3.605555555555556,0,0,0
Czechia,CZE,1985,444.83587,125.86781305555554,49.0635,6.658333333333334,4.641666666666667,0,0,0
Czechia,CZE,1986,442.82388,120.88828222222224,51.846,17.080555555555556,5.21111111111111,0,0,0
Czechia,CZE,1987,437.67179,121.37409305555556,56.556,29.725,6.847222222222221,0,0,0
Czechia,CZE,1988,442.80062,116.66190916666666,56.916250000000005,32.82222222222222,5.830555555555556,0,0,0
Czechia,CZE,1989,425.75104,111.4166686111111,58.73775,34.49444444444444,4.563888888888889,0,0,0
Czechia,CZE,1990,345.9444563888889,100.62564194444444,61.03075,34.95833333333333,3.225,0,0,0
Czechia,CZE,1991,316.91354583333333,84.19088166666667,58.88975,33.7,3.025,0,0,0
Czechia,CZE,1992,295.92254722222225,80.68122111111111,67.4505,34.02777777777778,3.894444444444445,0,0,0
Czechia,CZE,1993,287.8798788888889,81.68363472222222,68.93175,35.075,3.802777777777778,0,0,0.221
Czechia,CZE,1994,272.4666863888889,84.47286694444445,67.32974999999999,36.04722222222222,4.055555555555555,0,0,0.309
Czechia,CZE,1995,272.7238138888889,95.19518277777776,76.19525,33.97222222222222,5.561111111111111,0,0,0.405
Czechia,CZE,1996,272.1186586111111,99.64469638888887,87.687,35.69444444444444,5.469444444444444,0,0,0.292
Czechia,CZE,1997,255.68046777777775,95.02330805555556,89.18875,34.70555555555556,4.719444444444445,0,0,0.494
Czechia,CZE,1998,237.00223416666665,98.08545277777776,89.38025,36.605555555555554,3.8777777777777778,0,0,0.587
Czechia,CZE,1999,215.94420027777772,97.63967722222222,89.8605,37.102777777777774,4.669444444444444,0,0,0.683
Czechia,CZE,2000,246.71695916666667,94.4290872222222,87.22675000000001,37.75,4.883333333333333,0,0,0.517
Czechia,CZE,2001,242.13038944444443,99.91982444444444,93.414,40.704236944444446,5.668506388888888,0.0005527777777777,0,0.514
Czechia,CZE,2002,237.63068444444448,96.75072916666666,90.2725,51.37893555555556,6.832903333333333,0.0043888888888888,0,0.494
Czechia,CZE,2003,241.521815,103.5313172222222,91.20475,70.48434305555556,3.767788333333333,0.010625,0,0.49
Czechia,CZE,2004,241.88833444444444,114.085015,90.57325,71.26113055555555,5.465716666666666,0.0268055555555555,0.0002708333333333,0.580831
Czechia,CZE,2005,233.6969183333333,119.15711083333332,89.59100000000001,66.51411388888889,6.401656666666666,0.0572405555555555,0.0001827777777777,0.648312
Czechia,CZE,2006,241.97526861111112,117.51041416666666,88.31275,69.62114777777778,6.817988888888888,0.1319772222222222,0.0004555555555555,0.912375
Czechia,CZE,2007,241.5147438888889,116.69226111111112,84.1855,69.51964055555555,5.523241666666666,0.3322916666666666,0.0046666666666666,1.187319
Czechia,CZE,2008,229.04960527777777,117.23186166666666,83.42824999999999,70.08804361111112,5.343741388888889,0.6458441666666667,0.0341505555555555,1.456526
Czechia,CZE,2009,211.57612333333336,113.17897722222224,79.1335,71.37848777777778,6.374003055555556,0.7557313888888889,0.2329813888888889,1.86202
Czechia,CZE,2010,218.38116194444444,106.8734336111111,93.84875,72.97536805555555,7.272975555555555,0.8747516666666667,1.6053580555555556,2.146246
Czechia,CZE,2011,214.98866777777772,108.28204444444444,79.1905,73.29332305555556,5.530441944444444,1.0282927777777775,5.4887194444444445,2.705329
Czechia,CZE,2012,206.14917,106.93589277777778,79.7365,78.10778777777777,5.747803055555555,1.0748636111111112,5.597378888888889,3.361419
Czechia,CZE,2013,196.50450388888888,102.03872444444444,80.78675,78.71537638888888,7.313072222222222,1.2245633333333332,5.300210833333333,3.995469
Czechia,CZE,2014,190.43583055555555,107.97657444444444,71.898,77.17414666666666,4.8587425,1.212649722222222,5.402589722222222,4.661073
